X,Y
0.0,0.0
0.0001383508577753182,0.0
0.0015218594355285002,0.0
0.0015218594355285002,0.0008532423208191126
0.0024903154399557276,0.0008532423208191126
0.0024903154399557276,0.0017064846416382253
0.0029053680132816824,0.0017064846416382253
0.0029053680132816824,0.002559726962457338
0.0031820697288323188,0.002559726962457338
0.0031820697288323188,0.004266211604095563
0.003320420586607637,0.004266211604095563
0.003320420586607637,0.005972696245733789
0.0035971223021582736,0.005972696245733789
0.0035971223021582736,0.006825938566552901
0.0037354731599335915,0.006825938566552901
0.0037354731599335915,0.007679180887372013
0.004150525733259546,0.007679180887372013
0.004150525733259546,0.008532423208191127
0.004288876591034865,0.00938566552901024
0.004565578306585501,0.00938566552901024
0.004565578306585501,0.010238907849829351
0.004980630879911455,0.010238907849829351
0.004980630879911455,0.011092150170648464
0.0051189817376867735,0.011092150170648464
0.005257332595462092,0.011945392491467578
0.00539568345323741,0.011945392491467578
0.00539568345323741,0.012798634812286689
0.005810736026563365,0.012798634812286689
0.005810736026563365,0.014505119453924915
0.006087437742114001,0.014505119453924915
0.006087437742114001,0.017064846416382253
0.006087437742114001,0.01877133105802048
0.006225788599889319,0.01877133105802048
0.0063641394576646375,0.01962457337883959
0.006640841173215274,0.01962457337883959
0.006640841173215274,0.020477815699658702
0.006779192030990592,0.021331058020477817
0.006779192030990592,0.02218430034129693
0.00691754288876591,0.02218430034129693
0.00691754288876591,0.023890784982935155
0.007055893746541229,0.024744027303754267
0.007470946319867183,0.024744027303754267
0.007470946319867183,0.028156996587030716
0.00774764803541782,0.028156996587030716
0.00774764803541782,0.029863481228668942
0.007885998893193137,0.029863481228668942
0.007885998893193137,0.030716723549488054
0.008162700608743774,0.030716723549488054
0.008162700608743774,0.032423208191126277
0.008301051466519093,0.032423208191126277
0.008301051466519093,0.033276450511945395
0.00857775318206973,0.033276450511945395
0.008854454897620365,0.033276450511945395
0.008854454897620365,0.03498293515358362
0.008992805755395683,0.03498293515358362
0.009131156613171001,0.03583617747440273
0.00926950747094632,0.03583617747440273
0.00926950747094632,0.03924914675767918
0.009407858328721638,0.03924914675767918
0.009684560044272275,0.03924914675767918
0.010099612617598229,0.03924914675767918
0.010099612617598229,0.04010238907849829
0.010237963475373547,0.04010238907849829
0.010237963475373547,0.040955631399317405
0.010376314333148865,0.040955631399317405
0.010376314333148865,0.041808873720136516
0.010514665190924184,0.041808873720136516
0.010514665190924184,0.043515358361774746
0.01079136690647482,0.04436860068259386
0.010929717764250139,0.04436860068259386
0.010929717764250139,0.04522184300341297
0.011206419479800774,0.04522184300341297
0.011206419479800774,0.04863481228668942
0.011344770337576093,0.04863481228668942
0.01162147205312673,0.04948805460750853
0.01162147205312673,0.050341296928327645
0.011759822910902048,0.050341296928327645
0.011898173768677366,0.051194539249146756
0.011898173768677366,0.052901023890784986
0.012174875484228001,0.052901023890784986
0.012174875484228001,0.05460750853242321
0.01231322634200332,0.05631399317406143
0.012451577199778638,0.05631399317406143
0.012451577199778638,0.05716723549488054
0.012589928057553957,0.05802047781569966
0.012589928057553957,0.05887372013651877
0.01314333148865523,0.05887372013651877
0.013420033204205865,0.05887372013651877
0.013558384061981184,0.059726962457337884
0.01383508577753182,0.059726962457337884
0.01383508577753182,0.060580204778156996
0.014250138350857776,0.060580204778156996
0.014250138350857776,0.06143344709897611
0.014388489208633094,0.06143344709897611
0.014388489208633094,0.06228668941979522
0.014526840066408411,0.06228668941979522
0.014526840066408411,0.06313993174061433
0.01466519092418373,0.06313993174061433
0.01466519092418373,0.06484641638225255
0.01466519092418373,0.06569965870307168
0.014803541781959048,0.06655290102389079
0.014941892639734366,0.06655290102389079
0.014941892639734366,0.0674061433447099
0.015080243497509685,0.06825938566552901
0.015080243497509685,0.06911262798634812
0.015218594355285003,0.06911262798634812
0.015218594355285003,0.06996587030716724
0.015356945213060321,0.07081911262798635
0.015356945213060321,0.07337883959044368
0.01549529607083564,0.07337883959044368
0.01549529607083564,0.07508532423208192
0.015771997786386275,0.07508532423208192
0.015771997786386275,0.07679180887372014
0.015910348644161593,0.07679180887372014
0.015910348644161593,0.07849829351535836
0.01632540121748755,0.07849829351535836
0.01632540121748755,0.07935153583617748
0.016463752075262867,0.07935153583617748
0.016602102933038185,0.08020477815699659
0.016602102933038185,0.0810580204778157
0.016740453790813504,0.0810580204778157
0.01701715550636414,0.08276450511945392
0.01701715550636414,0.08361774744027303
0.017293857221914778,0.08447098976109214
0.017293857221914778,0.08617747440273038
0.017293857221914778,0.0878839590443686
0.017847260653016048,0.0878839590443686
0.018123962368566685,0.0878839590443686
0.018123962368566685,0.08873720136518772
0.01840066408411732,0.08873720136518772
0.01853901494189264,0.08959044368600683
0.01853901494189264,0.09556313993174062
0.018677365799667958,0.09641638225255973
0.018815716657443277,0.09641638225255973
0.019092418372993913,0.09726962457337884
0.019092418372993913,0.09812286689419795
0.01936912008854455,0.09812286689419795
0.01936912008854455,0.10068259385665529
0.01950747094631987,0.10068259385665529
0.01950747094631987,0.1015358361774744
0.019645821804095187,0.1015358361774744
0.019645821804095187,0.10238907849829351
0.019784172661870502,0.10324232081911262
0.01992252351964582,0.10324232081911262
0.02006087437742114,0.10409556313993173
0.02006087437742114,0.10665529010238908
0.020337576092971776,0.10665529010238908
0.020475926950747094,0.1075085324232082
0.020475926950747094,0.1083617747440273
0.020475926950747094,0.11177474402730375
0.020475926950747094,0.11262798634812286
0.020475926950747094,0.11433447098976109
0.020614277808522413,0.11433447098976109
0.02075262866629773,0.11518771331058021
0.02089097952407305,0.11774744027303755
0.021167681239623686,0.11774744027303755
0.021444382955174323,0.11945392491467577
0.021444382955174323,0.12116040955631399
0.02158273381294964,0.12116040955631399
0.02158273381294964,0.1220136518771331
0.02172108467072496,0.12286689419795221
0.02172108467072496,0.12457337883959044
0.021859435528500278,0.12457337883959044
0.021859435528500278,0.12542662116040956
0.021997786386275593,0.12542662116040956
0.02227448810182623,0.12627986348122866
0.02227448810182623,0.12798634812286688
0.02241283895960155,0.12798634812286688
0.02241283895960155,0.128839590443686
0.02241283895960155,0.13054607508532423
0.022551189817376867,0.13054607508532423
0.022827891532927504,0.13054607508532423
0.023381294964028777,0.13054607508532423
0.023381294964028777,0.13139931740614336
0.023519645821804096,0.13139931740614336
0.023519645821804096,0.13395904436860068
0.023657996679579414,0.13395904436860068
0.02393469839513005,0.1348122866894198
0.02407304925290537,0.1348122866894198
