Time,UserID,LocationX,LocationY,RSRP1,RSRQ1,RSRP2,RSRQ2,RSRP3,RSRQ3,RSRP4,RSRQ4
0.2,38,761.6730439843063,730.3752796868487,-63.58480645250995,nan,-69.56832656372424,nan,-72.76709806338765,nan,-75.48737598971145,nan
0.2,39,742.70448449139,478.1387885922961,-65.84523017015084,nan,-71.58177772596727,nan,-72.38706912913449,nan,-73.38553422739132,nan
0.2,40,506.4760467638036,874.5224789824814,-65.92194591474973,nan,-72.96334064526299,nan,-73.83745518261847,nan,-75.00412646239837,nan
0.2,41,742.4497033577486,739.975270658795,-61.55345755774523,nan,-70.09107639539495,nan,-72.35090743552807,nan,-76.24249206187014,nan
0.2,42,469.2611274309692,220.94664936139498,-65.66797799962745,nan,-69.9514612519686,nan,-72.58661969352511,nan,-73.47288690041941,nan
0.2,43,734.0979479335208,822.4731525917143,-52.896767380332605,nan,-71.24440498610998,nan,-71.56034664603915,nan,-72.69461166406556,nan
0.2,44,349.6537771851301,353.3331439593301,-64.9798518232673,nan,-69.25222047336287,nan,-73.13770960029069,nan,-74.1473420515673,nan
0.2,45,334.2545994946664,546.4367306756611,-65.41141201677713,nan,-69.62869276511437,nan,-73.10909260199753,nan,-73.35492369826851,nan
0.2,46,892.8661340921125,635.6771844730251,-64.94636102260652,nan,-72.45977504893992,nan,-74.83534768323089,nan,-75.4121937719568,nan
0.2,47,887.2459986605053,884.3613565974063,-60.96619853929006,nan,-71.7618301376655,nan,-73.86266238753544,nan,-79.23439511722299,nan
0.2,48,703.8968299834482,-125.69528975769403,-60.698976908663624,nan,-71.83014478919611,nan,-73.77104241071045,nan,-79.4287120071033,nan
0.2,49,1012.276316340551,686.7622257310957,-68.576442186227,nan,-70.63857951226333,nan,-74.62715833479083,nan,-76.038912756277,nan
0.2,50,442.9825211198642,301.19552361715876,-61.05112724027583,nan,-71.0441650965554,nan,-71.69003586669646,nan,-73.89988779275535,nan
0.2,51,722.889838435579,657.4593012229379,-65.47522088898612,nan,-69.93822330300668,nan,-72.81093854459819,nan,-73.38956813189911,nan
0.2,52,259.1970899055037,447.89880876583163,-66.05087216176764,nan,-72.58577100417493,nan,-73.11897542115315,nan,-73.40676622985836,nan
0.2,53,669.5007781344411,390.7192076779116,-63.256189363622,nan,-70.58359164764313,nan,-72.46930162603857,nan,-74.3296089593942,nan
0.2,54,619.8989842701476,115.32066643701798,-63.383914519486964,nan,-70.27409290581735,nan,-72.61239930494364,nan,-74.77374108538478,nan
0.2,55,93.12078994456799,977.4943692646949,-64.92197586382873,nan,-74.48362685221136,nan,-76.48195554962295,nan,-78.72317900352434,nan
0.2,56,325.53363089148553,688.921728777709,-67.6806357435338,nan,-70.32699415091813,nan,-73.71361792284986,nan,-74.48168772840903,nan
0.2,57,389.9637938691635,442.9850355603252,-66.41381220667469,nan,-69.05067652042047,nan,-69.60342887121278,nan,-72.90894709854176,nan
0.2,58,273.46826337933834,852.8494714451891,-51.6824652774003,nan,-69.26995840663584,nan,-69.43330064208108,nan,-71.34845303288496,nan
0.2,59,319.13543777528713,923.751171237645,-61.03785835678532,nan,-72.34258095955414,nan,-73.54272276803144,nan,-77.23319717386815,nan
0.2,60,743.124651377735,53.62707468781563,-54.483416975244744,nan,-71.04152863408356,nan,-71.72564319322998,nan,-73.46202835322224,nan
0.2,61,457.376127052922,19.367732096508774,-64.21186232566109,nan,-71.5190987843106,nan,-74.86570150479892,nan,-75.70821779580935,nan
0.2,62,67.65271351294132,108.3317388586475,-66.35545711143007,nan,-72.53752470142123,nan,-73.68374991717933,nan,-76.25299092057534,nan
0.2,63,140.4751791592436,150.85429175956114,-63.261199685630814,nan,-72.08738474028662,nan,-75.67265399707169,nan,-76.05955894887445,nan
0.2,64,242.11414375682372,655.4424682717172,-66.15625218285534,nan,-69.29855205746608,nan,-72.62017264448829,nan,-76.00126050832358,nan
0.2,65,720.9272503529666,900.8327062307749,-52.46069795659554,nan,-71.30361579447859,nan,-72.40002845161916,nan,-72.41593219255512,nan
0.2,66,252.99098022273742,871.6560814287576,-53.441733825487574,nan,-61.82800382723893,nan,-67.09934137922632,nan,-71.76478284959529,nan
0.2,67,529.6005055094297,49.49308893068516,-67.05885405967794,nan,-70.4202388041919,nan,-72.31193262687698,nan,-74.49747772808625,nan
0.2,68,273.3031919501621,923.3710642401121,-61.16282884524567,nan,-66.18915931499193,nan,-72.49402496475653,nan,-74.65344787140066,nan
0.2,69,374.14647983823977,-213.37331777548334,-72.75229527293001,nan,-74.47574060026544,nan,-74.56354664563199,nan,-75.01972588454203,nan
0.2,70,478.3487617429005,667.0658122131246,-66.74485706425499,nan,-69.64541723404753,nan,-71.55571291326744,nan,-73.95125246010903,nan
0.2,71,841.4565854748569,591.6636750736925,-65.4148272523907,nan,-70.83310750019231,nan,-72.70559939882885,nan,-75.5225045807964,nan
0.2,72,347.34114396214096,481.5696202790184,-66.2175480363675,nan,-68.85952752335463,nan,-73.28737693944832,nan,-73.93344527318784,nan
0.2,73,652.5106121642423,-96.34197160319589,-61.23626966490383,nan,-70.56693759452057,nan,-73.82066501241401,nan,-77.80195974283895,nan
0.2,74,743.9128831256253,485.46601371982496,-66.02769415377367,nan,-71.45371231222802,nan,-71.99976980339814,nan,-73.5386457118059,nan
0.2,75,256.15785250044945,899.1084812607094,-55.13134046253909,nan,-65.29935123057611,nan,-70.57595759126085,nan,-72.1585149083893,nan
0.2,76,-15.285629466186288,23.817826744099968,-71.93597434160372,nan,-73.62044832412708,nan,-75.22334075024212,nan,-76.68295338867127,nan
0.2,77,384.9666609385943,919.9508275454284,-62.19051782064022,nan,-72.39776752552544,nan,-75.71310485253835,nan,-76.80408711747536,nan
0.2,78,1021.6768781262822,552.8818042815303,-63.842429028349144,nan,-72.76164692501297,nan,-75.29177137228574,nan,-75.95607280929933,nan
0.2,79,319.6635487974503,350.07624545328554,-66.94821113534982,nan,-68.61769279793711,nan,-72.94054724256138,nan,-73.7324153375454,nan
0.2,80,683.4875603680098,390.81849643544405,-63.68346929786966,nan,-70.70696145123327,nan,-72.56041425281607,nan,-74.4696251018294,nan
0.2,81,-39.62483682595623,665.3642815704246,-66.32860847572205,nan,-70.26144363205775,nan,-75.08250874801344,nan,-76.40832750485976,nan
0.2,82,188.5500752613519,66.17192778993169,-57.47887463756881,nan,-71.63672258621567,nan,-77.16571122791473,nan,-77.1818617408533,nan
0.2,83,1159.8752779150507,1060.6560738902292,-72.51573285089971,nan,-77.4921003328758,nan,-78.81891552440744,nan,-81.60836990000787,nan
0.2,84,284.76789977849546,-56.40198094937205,-62.922294217867055,nan,-64.77918974027082,nan,-72.38969927186484,nan,-74.98081421046321,nan
0.2,85,668.1316930049011,817.7928843427329,-59.63071288716304,nan,-70.37171772447002,nan,-72.13745935702322,nan,-77.34095148629234,nan
0.2,86,938.8052552699639,382.20523835585595,-57.450714714197375,nan,-70.73006156642013,nan,-76.37116932212174,nan,-76.40128164020179,nan
0.2,87,931.3918861193976,396.2697924631621,-58.365465551938975,nan,-70.56895260600433,nan,-75.79379276573206,nan,-76.13045629066357,nan
0.2,88,607.1307406171222,953.0969181081375,-64.22031110667345,nan,-69.57034635690789,nan,-74.14040428672735,nan,-76.55421700044249,nan
0.2,89,243.34849490295358,468.20973244011594,-65.82870173586193,nan,-71.84552623469379,nan,-72.65561519655996,nan,-73.29177792795329,nan
0.2,90,801.8948942400166,823.7895236486172,-58.879922202874226,nan,-70.5836089105259,nan,-71.42105784494254,nan,-72.68464807080412,nan
0.2,91,446.3812763539996,460.85880686534665,-56.56662118328145,nan,-70.82637388827942,nan,-71.93679117186919,nan,-72.59281127091324,nan
0.2,92,572.7621350605081,587.9038530576412,-68.13577552362975,nan,-69.90236193000244,nan,-73.06537170877012,nan,-73.77712651009855,nan
0.2,93,267.9624828604163,622.5542583636126,-68.3180782763932,nan,-68.50962172598358,nan,-71.1003819631861,nan,-75.06868722675613,nan
0.2,94,804.7593693082857,139.02056227953966,-67.71522759808893,nan,-68.7827497768666,nan,-73.0419658160948,nan,-73.35453354565826,nan
0.2,95,-144.20484039209927,-154.84726083210379,-73.90884963180994,nan,-74.02896871077346,nan,-77.29876419480456,nan,-78.71489398583914,nan
0.2,96,632.4093366258318,755.7169585308873,-62.60655802869526,nan,-70.42485161566438,nan,-72.36531928483541,nan,-75.41698465741742,nan
0.2,97,357.28274548176245,-48.15182506403906,-60.902980320024156,nan,-72.23489434680891,nan,-76.57591652785585,nan,-77.16808114382067,nan
0.2,98,857.400314240305,37.5204080642198,-59.929837136025775,nan,-70.48235025807372,nan,-73.44089385560859,nan,-77.92650392399469,nan
0.2,99,719.2171146946764,421.384084428416,-64.69826585683663,nan,-71.95326649145478,nan,-72.39954529351148,nan,-74.90285177016635,nan
0.2,100,455.0568046152673,604.6953834274763,-63.367127403481916,nan,-70.47278357994088,nan,-72.5434906635666,nan,-74.3271834637826,nan
0.2,101,648.2456784154472,742.85106717522,-62.24473626113769,nan,-70.87646069579223,nan,-72.04847189234883,nan,-75.99336602844144,nan
0.2,102,123.87977731529953,225.06102929577588,-65.99362075900731,nan,-72.80832801727003,nan,-74.22358914286335,nan,-74.46180653802807,nan
0.2,103,703.1225121939358,287.7241383169494,-68.18432937971706,nan,-68.76498521651551,nan,-70.98405890058741,nan,-74.57857097344261,nan
0.2,104,518.8183257197571,197.00669792700296,-68.19044655079557,nan,-68.401937514656,nan,-71.4027125476286,nan,-74.34034297145307,nan
0.2,105,499.29812363664087,500.75875068209393,-57.44752724056512,nan,-70.69770838944682,nan,-71.97000844223632,nan,-72.75600231890544,nan
0.4,1,166.4729616059445,809.7951710814804,-60.13920007862647,-3.8271312727274776,-72.16533790810306,-15.853269102204058,-77.02735645795758,-20.715287652058585,-77.35978867318326,-21.04771986728426
0.4,2,344.3583335775901,168.52306008308494,-67.42327497923895,-6.919441739714027,-72.44209575574853,-11.938262516223599,-72.61912318817632,-12.115289948651384,-73.91256352246211,-13.408730282937194
0.4,3,431.0262602150694,19.112393543022208,-63.272238678566545,-4.610670608445328,-71.23233106390455,-12.570762993783351,-75.54398058982098,-16.88241251969977,-76.06031024266963,-17.398742172548417
0.4,4,881.7227749488779,488.6502320379447,-62.90516487553988,-4.643471849074001,-69.7312973114693,-11.469604285003442,-75.85436065594348,-17.592667629477607,-76.73316713124859,-18.471474104782722
0.4,5,1092.4209382296347,-18.98877701938754,-68.47712556316256,-5.201895743894992,-75.28199506226386,-12.006765242996302,-76.25275585592955,-12.97752603666198,-78.6678470165164,-15.392617197248873
0.4,6,695.7721516728428,-224.699976990537,-65.81812177599636,-4.6278580473969715,-73.52463061338379,-12.33436688478437,-75.01797991072948,-13.82771618213007,-79.87499442034789,-18.68473069174849
0.4,7,54.448450062608465,13.042813915890934,-71.7272247628706,-8.72180622836522,-73.57725792047366,-10.571839385968284,-73.69368714028161,-10.68826860577621,-74.2196159880757,-11.214197453570302
0.4,8,248.33629557120628,241.68196118977076,-67.44862132352975,-7.29207775856419,-69.1339883726555,-8.977444807689919,-71.24903205912261,-11.092488494157033,-75.62492583031485,-15.468382265349273
0.4,9,333.77547178086246,666.0564418501583,-67.05112950059865,-6.71003104467403,-71.35042503409258,-11.009326578167986,-73.05405975053043,-12.712961294605803,-73.96863079807228,-13.627532342147692
0.4,10,378.5813569897445,65.87671337830923,-63.1389456194652,-4.778651211111949,-69.7843617830253,-11.424067374672052,-75.27001472665782,-16.90972031830456,-76.6898434149669,-18.329549006613647
0.4,11,765.6472943691291,631.7498619134102,-67.83726335546609,-7.694644292499541,-68.57411554225169,-8.431496479285146,-71.58193560632319,-11.439316543356627,-74.2184799918295,-14.075860928862927
0.4,12,-81.58147183658598,664.9764500094986,-66.00275504578963,-5.090211175526442,-71.58955408772073,-10.677010217457546,-75.23451014388606,-14.321966273622891,-77.23862226834741,-16.326078398084253
0.4,13,475.0996487723489,589.8994012106002,-63.179426920165284,-5.069907257417802,-70.04549311196165,-11.935973449214167,-72.62384035545193,-14.514320692704459,-74.10650665576594,-15.996986993018458
0.4,14,856.7217931862824,670.8514871042703,-66.56565240938875,-6.020075628782418,-73.16774765084992,-12.622170870243576,-73.47376474468221,-12.928187964075857,-73.92433166734811,-13.378754886741778
0.4,15,600.758722687537,-53.54161389043458,-65.72158071459816,-5.895477738940741,-68.97736405437783,-9.15126107872042,-73.97176518644099,-14.145662210783575,-75.9789430247406,-16.15284004908318
0.4,16,653.7216496415059,783.98448112659,-61.124858645704165,-4.2927245549082205,-70.35964240118335,-13.527508310387418,-72.16320509310935,-15.331071002313394,-76.37424168613911,-19.542107595343165
0.4,17,790.327020208263,304.62776032500295,-67.69058369462405,-7.501497317440522,-69.2346078655088,-9.045521488325267,-70.83816948837548,-10.649083111191953,-75.60290738464076,-15.413821007457221
0.4,18,301.19922618327496,571.1122761840213,-67.07347522262253,-7.1318176493571075,-69.55436077113893,-9.612703197873518,-71.24670536984215,-11.30504779657671,-74.10149910285875,-14.159841529593312
0.4,19,793.8417057831449,48.155937082883725,-60.568894475960995,-4.622551871863757,-68.33960261032635,-12.393260006229129,-70.50780971706718,-14.56146711296995,-72.60747026448965,-16.661127660392403
0.4,20,310.720387482403,931.4156816281567,-62.368452406537756,-4.476080628698605,-71.10566491103768,-13.21329313319853,-72.47744455142862,-14.585072773589456,-77.1686268286368,-19.276255050797673
0.4,21,453.2442310768167,258.32557045169574,-63.36217382089315,-5.017322649129012,-70.5402887110948,-12.195437539330666,-72.5180928953902,-14.173241723626049,-74.3452329882507,-16.000381816486563
0.4,22,279.1650243993711,207.27933134760286,-67.67287651915017,-7.528805015793526,-68.29665244319536,-8.15258093983871,-72.72352766288117,-12.579456159524527,-75.23751931228702,-15.093447808930382
0.4,23,1208.660056296172,649.3248939426583,-72.47881486437839,-8.084219780524284,-73.43522249339256,-9.040627409538473,-75.80477692291281,-11.410181839058705,-77.9801195630366,-13.58552447918249
0.4,24,505.25111429680237,444.65806584664455,-56.72367689764191,-6.049776381148241,-57.913844796760486,-7.239944280266829,-68.10564725824568,-17.43174674175202,-71.44882772912158,-20.7749272126279
0.4,25,733.5005620012797,812.1127588006344,-54.311615738126946,-3.4021645052173524,-71.08703956975,-20.177588336840433,-71.65240432633752,-20.74295309342795,-73.70620457387776,-22.79675334096818
0.4,26,-143.454637189381,1004.2314405380934,-73.72830982480258,-8.175081595094909,-74.22908550470656,-8.675857274998888,-77.24569896605996,-11.692470736352279,-78.55686821326931,-13.003639983561627
0.4,27,1083.2723212322326,264.4267190306476,-70.79023111660055,-8.053658979293898,-73.48010168052275,-10.743529543216114,-73.97774193702013,-11.241169799713486,-74.00643860903375,-11.269866471727102
0.4,28,1124.1418678965242,176.6950563101745,-71.64999896682335,-7.740995394356736,-74.32547192893506,-10.416468356468458,-75.51141719603501,-11.602413623568394,-77.04854955256415,-13.139545980097528
0.4,29,653.8301650921613,939.4985056820536,-60.663964157152485,-3.930172565350889,-70.35555567371512,-13.621764081913545,-73.5510801653231,-16.817288573521523,-77.71195023415746,-20.978158642355847
0.4,30,1033.0166466863586,647.9285296505097,-68.44692325121034,-6.4205004077527805,-72.21181749712349,-10.185394653665947,-74.18227115449902,-12.155848311041478,-76.54188659658558,-14.515463753128035
0.4,31,779.8838975066542,389.8090573541819,-66.93522055608096,-6.700704215909086,-70.77760114301122,-10.543084802839346,-72.39596568851066,-12.161449348338774,-74.05483200898286,-13.820315668810963
0.4,32,1072.5454233339024,583.0032406254072,-69.87786513215272,-7.678955639249804,-72.16887911135902,-9.969969618456096,-73.67968372032934,-11.4807742274264,-74.70133372280105,-12.502424229898143
0.4,33,604.7294141170133,-65.1720034922548,-64.80163924265938,-5.339351548130159,-69.24685861261942,-9.784570918090214,-73.9548417299645,-14.49255403543529,-76.28193780495513,-16.819650110425933
0.4,34,-169.21707643779752,91.72350746450965,-69.48470970799005,-5.594904628566388,-76.09639764639664,-12.206592566972963,-76.67895208054317,-12.7891470011195,-77.92776287996915,-14.03795780054551
0.4,35,-7.069953703473289,-71.93780197062775,-71.14106089906957,-7.2054459595324785,-73.92409833002915,-9.988483390492044,-75.43853013791738,-11.502915198380297,-78.05386466085552,-14.118249721318415
0.4,36,763.83408094568,458.17641261088727,-66.42155214244696,-6.306574769033183,-72.3311552653767,-12.216177891962953,-72.56144291544166,-12.44646554202791,-73.51200842446029,-13.397031051046545
0.4,37,595.6347230203718,581.4859931265182,-67.90083899877138,-7.684155895964433,-71.16255679654222,-10.945873693735264,-72.38645465444347,-12.169771551636494,-73.94747430578678,-13.730791202979816
0.4,38,763.7757561800395,732.9625866693854,-63.59555592331186,-5.098523201353524,-69.5658137263487,-11.06878100439036,-72.76631192622457,-14.26927920426624,-75.52595245100389,-17.028919729045548
0.4,39,745.4562384243792,480.0211823588236,-65.90638323293499,-6.079391660133945,-71.58872243116306,-11.761730858362032,-72.28506903271858,-12.458077459917572,-73.4260104487134,-13.599018875912364
0.4,40,509.73505514736934,873.819328674318,-65.97527422220773,-5.602520842077171,-72.98903197631469,-12.61627859618414,-73.79963914429678,-13.426885764166235,-74.97878180877342,-14.606028428642867
0.4,41,743.8425172903286,736.9461411882756,-61.69669734424909,-4.362685842249066,-70.05945059770241,-12.725439095702377,-72.37909538347989,-15.045083881479865,-76.1705625237492,-18.83655102174916
0.4,42,466.95918824441463,223.35841883242486,-65.58936863393542,-6.142644009426251,-69.98731878317955,-10.54059415867037,-72.65601407873132,-13.209289454222148,-73.43858550476635,-13.991860880257175
0.4,43,733.8629321695696,825.7988590716416,-52.64728274568546,-3.380681841242179,-71.26868207234494,-22.002081167901668,-71.55070029815039,-22.284099393707116,-72.48912629733633,-23.222525392893054
0.4,44,348.1519146941075,350.35657461558895,-64.99609342429427,-5.93629224715014,-69.25884339227505,-10.199042215130934,-73.14663281644143,-14.086831639297307,-74.16803309767421,-15.108231920530077
0.4,45,331.8761416504191,544.1003886024345,-65.48391581377379,-6.117250271858472,-69.58112005694991,-10.214454515034596,-73.07541273795732,-13.708747196041992,-73.37984628715976,-14.013180745244444
0.4,46,891.6135899577811,638.7669561784382,-65.0088307311431,-5.107115115406342,-72.49157057000798,-12.589854954271209,-74.76634156207616,-14.864625946339382,-75.38799472143576,-15.486279105698989
0.4,47,884.7474693261165,882.153890365458,-60.868181648700684,-3.865511974980285,-71.73323343336284,-14.730563759642417,-73.84446075828282,-16.84179108456241,-79.21570115990278,-22.213031486182373
0.4,48,700.6042266369764,-125.17153485047348,-60.68473978694928,-3.8002235218889013,-71.80141175243077,-14.916895487370377,-73.77698342794804,-16.892467162887655,-79.38244933566932,-22.497933070608934
0.4,49,1012.3664715671497,683.429444904951,-68.524860820456,-6.6873562132256215,-70.7062177247294,-8.86871311749902,-74.59693778988401,-12.759433182653613,-76.05128118286032,-14.213776575629955
0.4,50,444.22215002636506,298.10054766020073,-61.13503485773541,-4.308782111044585,-71.02027241613175,-14.194019669440909,-71.72261551862547,-14.896362771934628,-73.91506620421899,-17.08881345752817
0.4,51,726.2209865825827,657.3214316372322,-65.51958796140312,-6.004834642221523,-69.88932843251675,-10.374575113335139,-72.79203557195271,-13.277282252771107,-73.40769323087133,-13.892939911689748
0.4,52,261.39466853707296,450.4060391417859,-66.09381540057872,-6.183188233543578,-72.58403302615251,-12.673405859117363,-73.16462925506349,-13.254002088028363,-73.28369617793882,-13.373069010903667
0.4,53,667.1735983862372,393.1066310629736,-63.1675010778813,-4.9968826598767375,-70.60238715573942,-12.43176873773484,-72.43562161734413,-14.265003199339583,-74.31192120689664,-16.141302788892094
0.4,54,616.8413500429634,116.64973713972475,-63.476698000253236,-4.976411371604387,-70.25963493647646,-11.759348307827599,-72.64247707722592,-14.142190448577097,-74.69404618653252,-16.193759557883663
0.4,55,92.53780947564697,979.0845755644268,-64.98454325788396,-4.3455359125959525,-74.5033900205884,-13.864382675300424,-76.4673904254825,-15.82838308019449,-78.72728887938067,-18.088281534092655
0.4,56,328.0280445274037,686.7096129098261,-67.63403087388687,-7.165498944951203,-70.44887241974482,-9.980340490809157,-73.67725711930134,-13.20872519036567,-74.4337501248461,-13.965218195910456
0.4,57,388.26722830178915,445.8550915311365,-66.29512058388562,-7.399419027996234,-69.34749154391147,-10.45178998802211,-69.58697005948058,-10.691268503591191,-72.90876594172798,-14.013064385838618
0.4,58,276.74511439051196,852.2348142638303,-51.74496515723611,-3.2244335154984696,-69.55985850470427,-21.039326862966647,-69.67253199085475,-21.152000349117138,-71.33066930252429,-22.810137660786655
0.4,59,316.036237181879,924.9801999931284,-61.15221345901358,-4.0358116609854875,-72.35449153302665,-15.238089734998544,-73.10589449696452,-15.98949269893643,-77.25168432847116,-20.135282530443067
0.4,60,746.3717881456259,54.38315590737913,-54.70344558563406,-3.2798616878276166,-71.01554830879206,-19.59196441098566,-71.75526264682138,-20.331678749014934,-73.4811016985989,-22.05751780079249
0.4,61,459.8186730104916,17.098475556325468,-64.24840462319938,-4.904905967373787,-71.5617000152489,-12.218201359423336,-74.88454057725818,-15.541041921432603,-75.68925959592056,-16.345760940094966
0.4,62,64.3328124158893,108.63802745750303,-66.44397965042326,-5.433982974492814,-72.46830536682842,-11.458308690897981,-73.7169979987128,-12.707001322782348,-76.24585644518689,-15.23585976925643
0.4,63,137.14454360880282,151.00403430573758,-63.32040523569056,-4.449425742888777,-72.12596786956331,-13.254988376761514,-75.57708287509527,-16.70610338229349,-76.04797900364804,-17.176999510846237
0.4,64,240.52984292753328,652.5089470288594,-66.18934857510484,-6.322719608626219,-69.31533811091785,-9.448709144439214,-72.55903583812304,-12.692406871644415,-76.00148129479481,-16.134852328316178
0.4,65,718.8303523301475,898.2406848802005,-52.51831149951496,-3.218296461527668,-71.2796174961472,-21.97960245815991,-72.35339267629882,-23.053377638311545,-72.3735420248601,-23.07352698687281
0.4,66,250.1682959862629,873.430344571905,-57.280453190374224,-7.541977650833774,-58.117073429128546,-8.378597889588102,-67.10672854950636,-17.36825300996589,-71.7897397499924,-22.051264210451944
0.4,67,532.4638246457794,47.785178065496694,-67.08622452848246,-6.690023135541397,-70.39104543196797,-9.994844039026914,-72.36781797346696,-11.97161658052589,-74.47422766749818,-14.078026274557113
0.4,68,273.2526826060614,920.0374468646288,-61.12974696681512,-5.005837026018684,-65.82447644072508,-9.70056649992864,-72.46796432781865,-16.3440543870222,-74.47463876558231,-18.350728824785886
0.4,69,375.78945100767976,-210.47224870764003,-72.74060565403825,-8.938534277032858,-74.43620848477832,-10.634137107772908,-74.54544785448275,-10.743376477477344,-75.00319117597266,-11.201119798967252
