X,Y
0.0,0.003787878787878789
0.0,0.007575757575757577
0.00025406504065040653,0.007575757575757577
0.00025406504065040653,0.015151515151515154
0.0005081300813008131,0.015151515151515154
0.0005081300813008131,0.01893939393939394
0.0007621951219512195,0.01893939393939394
0.0007621951219512195,0.022727272727272728
0.001016260162601626,0.022727272727272728
0.001016260162601626,0.03787878787878788
0.001524390243902439,0.03787878787878788
0.001524390243902439,0.05681818181818181
0.0017784552845528452,0.05681818181818181
0.0017784552845528452,0.07196969696969698
0.002032520325203252,0.07196969696969698
0.002032520325203252,0.125
0.0022865853658536584,0.125
0.0022865853658536584,0.17803030303030304
0.002540650406504065,0.17803030303030304
0.002540650406504065,0.1893939393939394
0.002794715447154472,0.1893939393939394
0.002794715447154472,0.2083333333333333
0.003048780487804878,0.2083333333333333
0.003048780487804878,0.3068181818181818
0.003302845528455285,0.3068181818181818
0.003302845528455285,0.3446969696969697
0.0035569105691056905,0.3446969696969697
0.0035569105691056905,0.3787878787878788
0.0038109756097560975,0.3787878787878788
0.0038109756097560975,0.4393939393939394
0.0040650406504065045,0.4393939393939394
0.0040650406504065045,0.5151515151515151
0.004319105691056911,0.5151515151515151
0.004319105691056911,0.5303030303030303
0.004573170731707317,0.5303030303030303
0.004573170731707317,0.5378787878787878
0.004827235772357724,0.5378787878787878
0.004827235772357724,0.5606060606060606
0.00508130081300813,0.5606060606060606
0.00508130081300813,0.5871212121212122
0.005335365853658537,0.5871212121212122
0.005335365853658537,0.5984848484848485
0.005843495934959349,0.5984848484848485
0.005843495934959349,0.625
0.006097560975609756,0.625
0.006097560975609756,0.6287878787878788
0.006351626016260162,0.6287878787878788
0.006351626016260162,0.6325757575757576
0.00660569105691057,0.6325757575757576
0.00660569105691057,0.6477272727272727
0.006859756097560976,0.6477272727272727
0.006859756097560976,0.6742424242424242
0.007113821138211381,0.6742424242424242
0.007113821138211381,0.7234848484848485
0.007367886178861789,0.7234848484848485
0.007367886178861789,0.7765151515151515
0.007621951219512195,0.7765151515151515
0.007621951219512195,0.7803030303030303
0.007876016260162601,0.7803030303030303
0.007876016260162601,0.7840909090909091
0.008384146341463415,0.7840909090909091
0.008384146341463415,0.7878787878787878
0.008892276422764226,0.7878787878787878
0.008892276422764226,0.7954545454545454
0.009146341463414634,0.7954545454545454
0.009146341463414634,0.803030303030303
0.009400406504065041,0.803030303030303
0.009400406504065041,0.8068181818181818
0.009654471544715448,0.8068181818181818
0.009654471544715448,0.8106060606060606
0.009908536585365856,0.8106060606060606
0.009908536585365856,0.821969696969697
0.010416666666666666,0.821969696969697
0.010416666666666666,0.8257575757575758
0.010670731707317074,0.8257575757575758
0.010670731707317074,0.8446969696969697
0.011432926829268292,0.8446969696969697
0.011432926829268292,0.8522727272727273
0.011941056910569106,0.8522727272727273
0.011941056910569106,0.8598484848484849
0.012195121951219513,0.8598484848484849
0.012195121951219513,0.8712121212121212
0.012703252032520323,0.8712121212121212
0.012703252032520323,0.875
0.01321138211382114,0.875
0.01321138211382114,0.8825757575757576
0.013973577235772356,0.8825757575757576
0.013973577235772356,0.8901515151515151
0.014227642276422762,0.8901515151515151
0.014227642276422762,0.8939393939393939
0.014481707317073171,0.8939393939393939
0.014481707317073171,0.8977272727272727
0.014989837398373984,0.8977272727272727
0.014989837398373984,0.9015151515151516
0.01600609756097561,0.9015151515151516
0.01600609756097561,0.9053030303030304
0.017784552845528455,0.9053030303030304
0.017784552845528455,0.9090909090909092
0.01930894308943089,0.9090909090909092
0.01930894308943089,0.9128787878787878
0.022103658536585358,0.9128787878787878
0.022103658536585358,0.9166666666666666
0.02464430894308943,0.9166666666666666
0.02464430894308943,0.9204545454545454
0.025152439024390245,0.9204545454545454
0.025152439024390245,0.928030303030303
0.025660569105691058,0.928030303030303
0.025660569105691058,0.9318181818181818
0.02642276422764228,0.9318181818181818
0.02642276422764228,0.9356060606060606
0.02693089430894309,0.9356060606060606
0.02693089430894309,0.9393939393939394
0.02718495934959349,0.9393939393939394
0.02718495934959349,0.9431818181818182
0.027439024390243903,0.9431818181818182
0.027439024390243903,0.9507575757575758
0.027947154471544715,0.9507575757575758
0.027947154471544715,0.9545454545454546
0.028455284552845524,0.9545454545454546
0.028455284552845524,0.9583333333333334
0.09654471544715447,0.9583333333333334
0.09654471544715447,0.9621212121212122
0.5480182926829268,0.9621212121212122
0.5480182926829268,0.9659090909090908
0.6951219512195121,0.9659090909090908
0.6951219512195121,0.9696969696969696
0.7964939024390244,0.9696969696969696
0.7964939024390244,0.9734848484848484
0.8307926829268293,0.9734848484848484
0.8307926829268293,0.9772727272727272
0.9171747967479674,0.9772727272727272
0.9171747967479674,0.981060606060606
0.9240345528455284,0.981060606060606
0.9240345528455284,0.9848484848484848
0.9301321138211384,0.9848484848484848
0.9301321138211384,0.9886363636363636
0.9418191056910568,0.9886363636363636
0.9418191056910568,0.9924242424242424
0.9512195121951221,0.9924242424242424
0.9512195121951221,0.9962121212121212
0.9895833333333334,0.9962121212121212
0.9895833333333334,1.0
1.0,1.0
