,dim1,dim2,label
147,-9.841790147242065,-0.1783137846555897,0
148,0.50913251242374,0.47810370939298075,0
149,6.035236622756437,-2.801168991969469,0
150,9.854966229200869,2.9407528895796182,0
151,-4.327375864446059,1.7686096182468967,0
152,0.559882144710391,-0.9951937639002336,0
153,6.776437577952995,7.458282480286204,0
154,-0.5927698973370311,-5.546045605284423,0
155,-5.32652713451203,-5.683023500152652,0
156,1.466686537825703,-1.7708151355871369,0
157,-11.156441753747247,-8.65398298449925,0
158,-6.912599735832554,3.3781626042264206,0
159,3.8631127927975917,-3.5591618839969197,0
160,6.001458658666602,-4.140970028714427,0
161,5.250188976208176,-1.3589134168191745,0
162,4.738357225261497,-2.4371707254765873,0
163,-14.596782946424248,0.3287361427359405,0
164,2.7026675352845264,9.854717371982074,0
165,7.306746329541676,-4.3198426766367835,0
166,-8.888406367898048,-6.669583352097104,0
167,-0.3063737770357076,-3.2343940974486003,0
168,-6.7968136156461,-3.734472948473265,0
169,2.6533953019090744,0.6160193042198631,0
170,5.495312977674821,7.496469145043724,0
171,4.761017922387087,-4.915054722448909,0
172,-7.059548818641731,-6.008837741816916,0
173,3.427805811006409,1.8147397180551659,0
174,7.5174775691054645,-4.247022416751314,0
175,-13.227678775039214,0.1469159081507719,0
176,-8.894254617954678,0.7742639062920741,0
177,0.3492920815743067,-1.2058597729494696,0
178,-1.1746838842069307,-2.9955986357289826,0
179,0.5595376752912057,0.21562598298886862,0
180,3.4441089543905594,-3.3893522236178106,0
181,-3.329881330928817,-4.652793275551766,0
182,3.2865117218319155,-2.10386782065594,0
183,5.649205641536991,-4.194020328776435,0
184,3.5350605193911435,-0.8798302287246077,0
185,0.4748975576028832,-1.2208044657914934,0
186,-8.893805353343103,3.0097328489945516,0
187,-4.323038129811225,0.1998240454186669,0
188,-7.539610245364741,-3.829916899300721,0
189,2.687243260367387,-2.121917322524814,0
190,-15.604557981541552,-0.07035318427106868,0
191,2.83861303010738,1.5667390756235406,0
192,3.8056429172325266,-1.6874559790182868,0
193,2.6632392163356564,-0.6162976034137544,0
194,8.140404797573531,2.691334790055681,0
195,-18.77329494322629,-8.368623732619033,0
196,-2.03725873482675,-3.9586065580756182,0
197,-1.823670702398772,-2.771056675551049,0
198,-12.01881808665606,-2.4138124600566413,0
199,2.949521977684684,-2.422018606766617,0
200,-10.893494174843312,-7.101108801723933,0
201,4.9830059600459675,-3.5057956465788447,0
202,-19.613741636034465,-9.56853661325428,0
203,3.8208588072675167,-4.716917538584951,0
204,1.817070040831891,-7.373792620031089,0
205,6.554599102934691,-4.208452834648327,0
206,1.6159843421505131,-0.4547014205286849,0
207,-5.223384755851607,-5.571104112449617,0
208,4.156207853299726,-1.3983101746612792,0
209,2.991660576786744,-3.4475541778792804,0
210,5.712701197685666,7.410311473917079,0
211,5.853960982320724,1.035546627563984,0
212,5.960512902925598,-4.009919858989242,0
213,6.808318170474659,1.2613686302399572,0
214,-8.766818116333905,-10.63430130159458,0
215,-2.027432953311442,-3.9404431878141915,0
216,0.8807090470859268,-2.3276018562005785,0
217,-10.35720371968153,-1.6851558807744413,0
218,2.9645825330675573,3.960516151356888,0
219,5.0847331528789175,-3.8202487755177987,0
220,-6.987078157163037,-8.748158536415916,0
221,-16.645892567815643,-1.320954061045869,0
222,0.8792288494420213,6.8397772856136685,0
223,6.790227651832528,-3.996742040580219,0
224,4.791280652161997,2.4938912553403823,0
225,5.035912059267899,-3.6570797729812545,0
226,-15.59646448311235,-7.769924350424429,0
227,5.727859401182696,-1.689350727103177,0
228,6.680896775302617,-3.3332935833121433,0
229,6.323273948683983,-1.9609591966884514,0
230,-17.586998594500436,-5.677324323966104,0
231,-0.02103769520440526,0.985642505838029,0
232,-11.540535239309499,-13.774698858090005,0
233,4.765519976560963,8.141159575508267,0
234,-10.546476350089176,-0.9555112284643683,0
235,7.516057391729512,6.405550359756628,0
236,-8.865614802818703,0.5742918658302089,0
237,0.8319388309969888,-2.3905901926107997,0
238,6.047167325738214,-3.7969723236078203,0
239,2.6412221992784426,-0.993495043642485,0
240,-8.171337241328855,-9.49005028679687,0
241,8.28392250355003,2.8028672389919485,0
242,4.749250809490509,5.664908951642137,0
243,-0.7617293754702682,-0.01975067645830028,0
244,6.234318183717921,7.697713787363201,0
245,7.755927496649551,-4.239747610526438,0
246,-7.140373549351784,0.4157464141039451,0
247,3.9567447941772538,9.149889493848905,0
248,4.635214942902024,-3.757855552728495,0
249,5.213101495354809,-1.3357467259596139,0
250,5.4907871010868075,-0.6855679580044861,0
251,7.4815400655703925,5.90936356022858,0
252,-10.14192047211431,-0.1167602515770011,0
253,0.6326112514472765,0.5565316633039813,0
254,6.039741749775657,-2.9815109415659453,0
255,9.837565368751406,2.876301903722341,0
256,-4.174151887135113,1.8901540036941844,0
257,0.3285065078836818,-1.0023554513177242,0
258,6.7889886621717155,7.506138073681751,0
259,0.042969607467927814,-5.701748637534288,0
260,-4.999147252634275,-5.5909237751111025,0
261,1.7125593952923457,-1.8950422809658143,0
262,-12.54627961132864,-8.232126786070381,0
263,-6.728821299480143,3.436614238245349,0
264,3.8400787652044315,-3.523819182998774,0
265,6.6513254523401155,-4.109306970719138,0
266,5.1426099110772,-1.2692166819916557,0
267,4.716204069950931,-2.500657986218084,0
268,-14.6601639398943,-0.020403717030240427,0
269,2.704005680862984,9.790786650520372,0
270,7.429191535662864,-4.275909566259545,0
271,-8.587841377485313,-6.595017857985236,0
272,0.11677584579249432,-3.196910612214377,0
273,-7.006786300820401,-3.7678792493969455,0
274,2.4164386895608247,0.3973359484502768,0
275,5.602519871110002,7.532171705110291,0
276,4.259294661394041,-4.606347454553968,0
277,-7.618982484232952,-5.372826249646255,0
278,3.374142731768886,1.9260756138578394,0
279,7.599657125298029,-4.298898799903565,0
280,-13.45772481986807,0.09117733990437181,0
281,-9.141879741610222,0.8036394511710101,0
282,0.3855631864643934,-1.2852435033797653,0
283,-0.9406045589538568,-3.0444046130701206,0
284,0.42295466884330146,0.2792650195058137,0
285,3.633464797737267,-3.4199839329617703,0
286,-3.1174203354519032,-4.554058530512584,0
287,3.358554538747912,-2.2384054537747327,0
288,6.232313138304558,-4.498873396882961,0
289,3.6840663911901204,-0.9403914204624146,0
290,0.2600544335084504,-1.15306085088144,0
291,-8.512775239844036,3.012978554026757,0
292,-4.054467349234426,0.22409322281842786,0
293,-7.33053011158786,-3.7937351034540696,0
294,2.283149481991633,-2.1202003035114547,0
295,-16.067393501756158,-0.12264605045460893,0
296,3.4884354980843404,1.651131169368436,0
297,3.8803369228200824,-1.8050314564753107,0
298,2.5237120429763396,-0.5627144249541615,0
299,8.635111635612118,2.6533538856878582,0
300,-19.39392572849386,-8.575528391105408,0
301,-2.0196122416612488,-3.9790649054353127,0
302,-1.875368121719783,-2.8281716177370333,0
303,-11.727350670160003,-2.2099832624564226,0
304,3.514886948179356,-2.522007632354752,0
305,-11.529607152208895,-6.483245658551698,0
306,5.4080614802219085,-3.3015513391154374,0
307,-19.95400752547665,-9.363357985297274,0
308,3.927622294898876,-4.394009505573055,0
309,2.7012221362641835,-7.612564960584884,0
310,6.410310571741358,-4.258029466658037,0
311,1.4403719554772838,-0.5356353631735397,0
312,-5.571628213467913,-5.695449814832653,0
313,4.042791470842119,-1.2657254502509578,0
314,2.9360909654239262,-3.470657032912784,0
315,5.5684097741961915,7.50925655847701,0
316,6.089444622830705,1.0687136484905315,0
317,5.916910812552363,-3.9621073202683235,0
318,6.579967891438463,1.257774246868792,0
319,-8.278973311611232,-10.103879248845276,0
320,-1.8920049322328019,-3.827243593421232,0
321,0.4320201693840712,-2.228124502368462,0
322,-10.184737543444433,-1.6520022636260272,0
323,2.8996922331642163,4.1187838747207515,0
324,4.888484261826116,-3.7445517857063306,0
325,-5.315133543206144,-8.836657657528015,0
326,-16.646981110245783,-1.3357184340885935,0
327,0.9340408996466742,6.961113778641343,0
328,6.593851758529919,-3.971318243706971,0
329,4.930384113743238,2.444906410546247,0
330,5.075573410332056,-3.6839938220953212,0
331,-16.292682754034278,-7.852820450901466,0
332,5.867891566709805,-1.8428313374191982,0
333,6.804177667314128,-3.368742812800469,0
334,6.4662319643542645,-2.0757137493589335,0
335,-18.23496578319108,-6.315616125841279,0
336,-0.030505735902652705,0.8830743650197306,0
337,-14.762648367209799,-12.443053518729185,0
338,4.87391383878988,8.093301408249614,0
339,-10.297048059029516,-0.9551782403577201,0
340,7.197636167523308,6.391969406986504,0
341,-8.615898880691903,0.5499657146547162,0
342,1.2570992068544238,-2.4043516896908557,0
343,5.824638841905581,-3.7530642506771663,0
344,2.6631938739666046,-1.1371272540605966,0
345,-7.435712233483216,-10.19579094517913,0
346,8.588940289689152,2.889563570463824,0
347,4.636238447722679,5.696667399675514,0
348,-0.6949998683108645,-0.10503002345459282,0
349,6.3333451952118685,7.585196757235217,0
350,7.937110895499213,-4.291354369064281,0
351,-7.508224986824,0.5328514082313016,0
352,3.898463405236497,9.10450938535194,0
353,4.792962245801078,-3.845022985451687,0
354,5.05651580974467,-1.2030213317811718,0
355,5.765942862573903,-0.7654558608078988,0
356,7.626748208570159,5.778268007450171,0
357,-10.107121663268252,-0.08363255741870096,0
358,0.7645426013622126,0.6400817680702164,0
359,6.063400051601523,-3.2247883262470993,0
360,9.824582680144378,2.810795876722821,0
361,-4.007286252209643,2.0237355632283753,0
362,0.1766658679918823,-1.0712346371830856,0
363,6.803466705903214,7.557436581148819,0
364,0.7634987987836775,-5.995351794859164,0
365,-4.632712322242037,-5.489455979561468,0
366,1.974982749512096,-2.0316862022368807,0
367,-13.4917845877566,-7.66339285172432,0
368,-6.52786710407686,3.502416601644784,0
369,3.816843593450001,-3.4940691676918463,0
370,7.336144929477244,-4.042746994352024,0
371,5.0553987079071305,-1.1766598086561249,0
372,4.693626855961376,-2.5710430554562693,0
373,-14.745884272243964,-0.4200559697510352,0
374,2.690537320193353,9.693263337400575,0
375,7.544181826797896,-4.228157648539249,0
376,-8.260501919122376,-6.5147406006347905,0
377,0.5722198470869811,-3.1598967805857208,0
378,-7.234780463102253,-3.8009477131896254,0
379,2.1717485989949883,0.1577089958371616,0
380,5.714036747534654,7.570919268967705,0
381,3.7583009417288977,-4.310206919427257,0
382,-8.177096651273215,-4.542485006724576,0
383,3.326291654281095,2.0413608824316585,0
384,7.621439589028586,-4.283391268959083,0
385,-13.695801330482961,0.03656244446521254,0
386,-9.407865105980182,0.8330088727086006,0
387,0.4267898914847363,-1.3661294317013035,0
388,-0.6842428609964117,-3.100512896915819,0
389,0.2819903334487391,0.34971625352441293,0
390,3.8422594711960203,-3.469055162709131,0
391,-2.8844631103896674,-4.449576039734341,0
392,3.4367215346791324,-2.3911992349628743,0
393,6.613836234186918,-4.781503491613977,0
394,3.8464216254133747,-1.0060132128735373,0
395,0.06544148960729942,-1.1138585409888453,0
396,-8.08408496063942,3.0176317535006514,0
397,-3.765759484904672,0.25007307801790957,0
398,-7.098351138108692,-3.757132435566466,0
399,2.0163192628267343,-2.1792326595458142,0
400,-16.32383864967174,-0.40300159047671574,0
401,4.195036639567548,1.757522671488702,0
402,3.9620272093216875,-1.9256498008834995,0
403,2.373979678320065,-0.5024397851167881,0
404,8.988614357696475,2.5756078122242254,0
405,-19.92090253766291,-8.75243524144153,0
406,-1.9682289645878925,-3.9228126352940875,0
407,-1.931094972346025,-2.8864928740269757,0
408,-11.41095386638001,-1.9904344318602578,0
409,4.152491518734144,-2.652402654520695,0
410,-11.961161310944242,-6.126717152102802,0
411,5.854744140858842,-3.124334416939045,0
412,-20.103297981953702,-9.021284908637082,0
413,4.046773952144573,-4.069580003517317,0
414,3.6488663770910033,-7.922222833572521,0
415,6.176448276686435,-4.195088913852884,0
416,1.250589736130312,-0.6125367754741932,0
417,-5.960575864475807,-5.827821278526885,0
418,3.925641498405178,-1.1085489102819197,0
419,2.8781877826137627,-3.497935281171205,0
420,5.42461963343998,7.6104039518925175,0
421,6.332266710448506,1.1036591958710236,0
422,5.87729525792993,-3.916849255770776,0
423,6.3415224660150145,1.2501279465340076,0
424,-7.687124807869398,-9.693339242813888,0
425,-1.7499441050735731,-3.7073456116210166,0
426,-0.05095490169198932,-2.07796528088681,0
427,-10.117324167109269,-1.688306957251552,0
428,2.8377288707763273,4.291900963681701,0
429,4.6885362129273735,-3.672174232451288,0
430,-3.709222879729676,-8.929397486661184,0
431,-16.602773948820815,-1.3282238925861112,0
432,0.9906367815507301,7.08674104961046,0
433,6.388019574141737,-3.945908749935762,0
434,5.071972491613274,2.3993484758102945,0
435,5.120702073309258,-3.7163752109030015,0
436,-17.041602964286348,-7.94559400950435,0
437,6.017618134518889,-2.001673052463706,0
438,6.638240151391531,-3.3472874009933156,0
439,6.635700275080412,-2.2084223512138528,0
440,-18.83921541764558,-7.025463216958461,0
441,-0.039932223117110976,0.7781745954102781,0
442,-16.948738602496753,-11.75885665250586,0
443,4.987662339233832,8.045631838040322,0
444,-10.031437962542777,-0.9482172454338879,0
445,6.860643907458389,6.375019391077173,0
446,-8.350029155703462,0.516504959672961,0
447,1.702913852105089,-2.3951168047401223,0
448,5.592680092545134,-3.7058602081045504,0
449,2.6870751429257416,-1.2881547282559274,0
450,-6.512804023882427,-11.121972069718085,0
451,8.851361563985185,2.9755037456245055,0
452,4.520467437850181,5.731100302073439,0
453,-0.620161625405921,-0.19097654421446442,0
454,6.434269715763902,7.473877239814006,0
455,8.125763668943332,-4.343095373902249,0
456,-7.854246359446744,0.5956871469957582,0
457,3.8355078057978167,9.058296002055176,0
458,4.9603649211688134,-3.9437930377884416,0
459,4.895573091108592,-1.0646778119188798,0
460,6.055210571098448,-0.8552470455715935,0
461,7.778642576652733,5.64339506466455,0
462,-9.842312172921382,-0.06360198724289896,0
463,0.8984900082353442,0.7270928548412596,0
464,6.09043463237672,-3.5597950177893067,0
465,9.819676287241736,2.743058481856653,0
466,-3.8348576328255115,2.1650540110607577,0
467,0.1177960613470969,-1.2085350322980206,0
468,6.818979708744805,7.610485885064949,0
469,1.5667914214530303,-6.4041220284025835,0
470,-4.237973286964072,-5.383360244707691,0
471,2.252723325213582,-2.1884609779939024,0
472,-14.149214417033694,-7.298093074396413,0
473,-6.321234453267474,3.571743928510322,0
474,3.7947598851255337,-3.4717211174607048,0
475,7.99206667116182,-4.030184697097269,0
476,4.990623633935289,-1.076101058548482,0
477,4.672204388917532,-2.6464540810534474,0
478,-14.846065631242372,-0.8327208525867179,0
479,2.6693682191146095,9.580414565225862,0
480,7.658605856582268,-4.190821126884294,0
481,-7.930683851731711,-6.43257422583832,0
482,1.0416599929755224,-3.121366587620295,0
483,-7.467534180750364,-3.8351659837863754,0
484,1.9545544750676078,-0.023952806688351064,0
485,5.828399800230451,7.610732825541582,0
486,3.2848358520360157,-4.070173780728641,0
487,-8.796644173444541,-3.541501500592585,0
488,3.2831821389125397,2.158285495301842,0
489,7.615813348806863,-4.237401519285193,0
490,-13.926013438464588,-0.014467695881290625,0
491,-9.679754252323125,0.861853811946678,0
492,0.47308185854022927,-1.4477347456779361,0
493,-0.417800070437533,-3.156869425415582,0
494,0.14304273288363875,0.4208821210876633,0
495,4.056473789571576,-3.541894825975479,0
496,-2.6418942913893635,-4.34186504708142,0
497,3.5209867040954643,-2.5269235225673174,0
498,5.668912377308051,-4.76498475525574,0
499,4.020190326404652,-1.0799725867810068,0
500,0.09394374373688157,-1.22489474214954,0
501,-7.626688055888908,3.027270764195128,0
502,-3.468161474203823,0.2770421156011417,0
503,-6.854450638973273,-3.716959531765075,0
504,1.7612783346386565,-2.224550322166871,0
505,-16.47687391161837,-0.8172579905321122,0
506,4.933379367490235,1.8503406802827447,0
507,4.050567878112019,-2.0488445974303646,0
508,2.2184047475409883,-0.4369829653187072,0
509,9.167250863494631,2.341143928910563,0
510,-20.27594370229157,-8.882547825953681,0
511,-1.8996000610291823,-3.8457454231299586,0
512,-1.9878196716919556,-2.94378064694958,0
513,-11.088959545380652,-1.7618723250316006,0
514,4.853941223904355,-2.780949504717259,0
515,-12.244088862451166,-5.893562546408139,0
516,6.269493140083423,-3.034794847414107,0
517,-20.11821311701647,-8.570889327793276,0
518,4.1870138887322925,-3.7317565531817847,0
519,4.628731944606538,-8.283803233367237,0
520,5.932993482121277,-4.1261369663962055,0
521,1.0523809280794503,-0.6853463388791108,0
522,-6.377829301088286,-5.96185276565106,0
523,3.8139381251421693,-0.9313637153894526,0
524,2.8196537271781783,-3.5288631239439447,0
525,5.285752283915412,7.710147264274831,0
526,6.576295680773672,1.1405636137196251,0
527,5.842659444395097,-3.875147055785984,0
528,6.095615843035211,1.2435613191974504,0
529,-7.109267024558027,-9.30587337150177,0
530,-1.6045524173664325,-3.5825839037759772,0
531,-0.616366950743318,-1.7704957111947923,0
532,-10.090085744966906,-1.7567152584739816,0
533,2.7770055174381607,4.48034251109375,0
534,4.483717556621099,-3.605484962164519,0
535,-2.203120650320894,-9.02073091293181,0
536,-16.50996284105625,-1.2963835008968168,0
537,1.0482839420978265,7.213744020600421,0
538,6.1772432828016495,-3.917999245829152,0
539,5.216964467783945,2.35668161808883,0
540,5.171523859371292,-3.753950167137544,0
541,-17.831852589221143,-8.04724151933968,0
542,6.183722625209541,-2.1630787731724617,0
543,6.417839569293336,-3.3247953324284296,0
544,6.833293379801434,-2.357720902878296,0
545,-19.40869267016482,-7.655378080313612,0
546,-0.047063429686948655,0.6741421017944573,0
547,-18.399157842517116,-11.247682742470278,0
548,5.07577670477819,7.964287770261898,0
549,-9.75561845911786,-0.9318227595385846,0
550,6.512402691904981,6.364598616823099,0
551,-8.049930943631962,0.4596709361627735,0
552,2.159595648269507,-2.370084156819683,0
553,5.360044114968533,-3.658856246183546,0
554,2.7128002391373953,-1.4343389272798397,0
555,-5.234384310744187,-12.356950309794886,0
556,9.082867673619651,3.059804322665882,0
557,4.406646811766654,5.767177644264924,0
558,-0.5372682669380601,-0.2772948449877596,0
559,6.539599792455818,7.3622343007431486,0
560,8.272627234774111,-4.363890690619424,0
561,-8.176987647396947,0.6044662829215814,0
562,3.7697806830763105,9.012865580670944,0
563,5.137017347589836,-4.0514334387262085,0
564,4.7378677770537765,-0.9289759320644336,0
565,6.354792342898744,-0.954605165691741,0
566,7.935845062390675,5.505297204000743,0
567,-9.258694456892853,-0.2877523574660742,0
568,1.0314958643900805,0.8174967909887606,0
569,6.093350062756475,-3.9792161562681794,0
570,9.82442243578136,2.673792438135153,0
571,-3.6607289744747686,2.3131875320474298,0
572,0.05706848060450217,-1.3459444065556327,0
573,6.835079548841911,7.664438909388192,0
574,2.388305731502801,-6.43558989937388,0
575,-3.825167264111238,-5.276056823415469,0
576,2.542995399972415,-2.36573837144343,0
577,-14.601214238524811,-7.0600539210255375,0
578,-6.113623499047241,3.642675458884893,0
579,3.774807556769839,-3.455769898571664,0
580,8.277685308439205,-4.017873620281201,0
581,4.9513379982551395,-0.96637835643249,0
582,4.65237866235204,-2.727139812701926,0
583,-14.958040253829822,-1.2625957399996264,0
584,2.6462933778397435,9.4669895160908,0
585,7.770642146355614,-4.1648068087666195,0
586,-7.6599726888297015,-6.367144591687631,0
587,1.5125407106438857,-3.079992356100243,0
588,-7.700473632208662,-3.868912473197457,0
589,1.7510601625458138,-0.16902886946422327,0
590,5.943170971871977,7.65153880538635,0
591,2.8461064534106564,-3.908347404506164,0
592,-9.270164808441244,-2.9962028129230553,0
593,3.244320789230518,2.2761378035344473,0
594,7.616924596913199,-4.194700948477588,0
595,-14.1388203807578,-0.05966277638145419,0
596,-9.950573747270779,0.8903899780504352,0
597,0.5230937360206642,-1.524170592441009,0
598,-0.14358594706984446,-3.2175061891130374,0
599,0.009526319964817427,0.4944631160358116,0
600,4.276561294145248,-3.6389630720599118,0
601,-2.3949299122482417,-4.232786097195747,0
602,3.614356685226007,-2.640973765418065,0
603,4.753215927549342,-4.667455216745246,0
604,4.20348546082646,-1.1614875116117023,0
605,0.1633416783302263,-1.3768959747397267,0
606,-7.15072817226556,3.0431896721722174,0
607,-3.165374826440212,0.3084051559557166,0
608,-6.603593092534366,-3.6785841664316057,0
609,1.5128950375217667,-2.262617855007792,0
610,-16.648622447560747,-1.251159202091306,0
611,5.76541069953764,1.906930970099192,0
612,4.140783258459727,-2.1746033120738377,0
613,2.058447703766259,-0.3661063448399045,0
614,9.373660537169245,2.1351381001721026,0
615,-20.437658049516905,-8.903089422405545,0
616,-1.8204738292314002,-3.7667818964020117,0
617,-2.0429684674486315,-2.9979043495740143,0
618,-10.770347570948017,-1.5258348060335656,0
619,5.487093607729616,-2.820178401885476,0
620,-12.422501562448652,-5.710196857339608,0
621,6.514106366673764,-2.965843910294006,0
622,-19.987387735388943,-8.117430858474757,0
623,4.37204026757188,-3.299173157474565,0
624,4.522545617417896,-8.256814337927983,0
625,5.694472307322983,-4.046066110606561,0
626,0.8453839800847746,-0.7541662903238985,0
627,-6.8132305148478345,-6.095554591132814,0
628,3.6957981610519757,-0.7255280855313534,0
629,2.7639685152265474,-3.562029316018053,0
630,5.1493293309549975,7.810801341508134,0
631,6.8203392114072825,1.1780218010935473,0
632,5.813588855943111,-3.836581007342066,0
633,5.844107513814341,1.2365181928727846,0
634,-6.550942252433896,-8.947720409600526,0
635,-1.4581780656586065,-3.4532748395726736,0
636,-1.113158038951206,-1.5989891287006919,0
637,-10.070019253578947,-1.8386550858084516,0
638,2.7143101032283448,4.677520767887307,0
